week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-01-29,BEV005,STR024,204,74,57,221,False
2024-01-29,BEV005,STR025,370,294,76,588,False
2024-01-29,BEV006,STR001,199,194,113,280,False
2024-01-29,BEV006,STR002,312,200,325,187,False
2024-01-29,BEV006,STR003,466,161,189,438,False
2024-01-29,BEV006,STR004,293,104,77,320,False
2024-01-29,BEV006,STR005,278,110,108,280,False
2024-01-29,BEV006,STR006,255,291,121,425,False
2024-01-29,BEV006,STR007,227,158,126,259,False
2024-01-29,BEV006,STR008,430,89,299,220,False
2024-01-29,BEV006,STR009,436,94,151,379,False
2024-01-29,BEV006,STR010,351,162,148,365,False
2024-01-29,BEV006,STR011,181,212,69,324,False
2024-01-29,BEV006,STR012,206,131,147,190,False
2024-01-29,BEV006,STR013,301,58,152,207,False
2024-01-29,BEV006,STR014,345,171,100,416,False
2024-01-29,BEV006,STR015,257,118,97,278,False
2024-01-29,BEV006,STR016,417,62,129,350,False
2024-01-29,BEV006,STR017,495,247,118,624,False
2024-01-29,BEV006,STR018,258,99,131,226,False
2024-01-29,BEV006,STR019,172,124,110,186,False
2024-01-29,BEV006,STR020,308,191,203,296,False
2024-01-29,BEV006,STR021,416,94,59,451,False
2024-01-29,BEV006,STR022,152,277,329,100,False
2024-01-29,BEV006,STR023,471,291,74,688,False
2024-01-29,BEV006,STR024,470,158,80,548,False
2024-01-29,BEV006,STR025,374,50,59,365,False
2024-01-29,BEV007,STR001,172,233,123,282,False
2024-01-29,BEV007,STR002,335,238,108,465,False
2024-01-29,BEV007,STR003,450,156,165,441,False
2024-01-29,BEV007,STR004,317,110,94,333,False
2024-01-29,BEV007,STR005,305,169,44,430,False
2024-01-29,BEV007,STR006,371,177,107,441,False
2024-01-29,BEV007,STR007,292,291,46,537,False
2024-01-29,BEV007,STR008,192,237,152,277,False
2024-01-29,BEV007,STR009,171,171,169,173,False
2024-01-29,BEV007,STR010,416,159,78,497,False
2024-01-29,BEV007,STR011,191,172,63,300,False
2024-01-29,BEV007,STR012,317,84,49,352,False
2024-01-29,BEV007,STR013,216,61,144,133,False
2024-01-29,BEV007,STR014,187,201,97,291,False
2024-01-29,BEV007,STR015,186,139,162,163,False
2024-01-29,BEV007,STR016,430,75,117,388,False
2024-01-29,BEV007,STR017,328,142,128,342,False
2024-01-29,BEV007,STR018,370,217,125,462,False
2024-01-29,BEV007,STR019,262,229,120,371,False
2024-01-29,BEV007,STR020,173,207,144,236,False
2024-01-29,BEV007,STR021,356,225,158,423,False
2024-01-29,BEV007,STR022,487,264,153,598,False
2024-01-29,BEV007,STR023,152,223,75,300,False
2024-01-29,BEV007,STR024,468,263,45,686,False
2024-01-29,BEV007,STR025,444,102,110,436,False
2024-01-29,BEV008,STR001,450,124,119,455,False
2024-01-29,BEV008,STR002,170,94,188,76,False
2024-01-29,BEV008,STR003,271,205,163,313,False
2024-01-29,BEV008,STR004,162,154,90,226,False
2024-01-29,BEV008,STR005,408,286,107,587,False
2024-01-29,BEV008,STR006,338,117,70,385,False
2024-01-29,BEV008,STR007,236,93,98,231,False
2024-01-29,BEV008,STR008,181,226,94,313,False
2024-01-29,BEV008,STR009,174,288,156,306,False
2024-01-29,BEV008,STR010,206,53,247,12,False
2024-01-29,BEV008,STR011,323,253,88,488,False
2024-01-29,BEV008,STR012,181,234,295,120,False
2024-01-29,BEV008,STR013,399,116,338,177,False
2024-01-29,BEV008,STR014,272,280,103,449,False
2024-01-29,BEV008,STR015,276,176,80,372,False
2024-01-29,BEV008,STR016,183,237,152,268,False
2024-01-29,BEV008,STR017,357,264,140,481,False
2024-01-29,BEV008,STR018,158,97,91,164,False
2024-01-29,BEV008,STR019,216,274,50,440,False
2024-01-29,BEV008,STR020,420,116,166,370,False
2024-01-29,BEV008,STR021,376,139,218,297,False
2024-01-29,BEV008,STR022,443,72,99,416,False
2024-01-29,BEV008,STR023,262,271,103,430,False
2024-01-29,BEV008,STR024,427,87,106,408,False
2024-01-29,BEV008,STR025,443,176,122,497,False
2024-01-29,BEV009,STR001,437,58,103,392,False
2024-01-29,BEV009,STR002,461,274,247,488,False
2024-01-29,BEV009,STR003,245,168,80,333,False
2024-01-29,BEV009,STR004,498,134,110,522,False
2024-01-29,BEV009,STR005,500,180,147,533,False
2024-01-29,BEV009,STR006,204,214,157,261,False
2024-01-29,BEV009,STR007,467,233,258,442,False
2024-01-29,BEV009,STR008,432,246,131,547,False
2024-01-29,BEV009,STR009,460,149,52,557,False
2024-01-29,BEV009,STR010,189,50,170,69,False
2024-01-29,BEV009,STR011,293,216,205,304,False
2024-01-29,BEV009,STR012,374,181,115,440,False
2024-01-29,BEV009,STR013,365,154,275,244,False
2024-01-29,BEV009,STR014,336,276,84,528,False
2024-01-29,BEV009,STR015,446,275,46,675,False
2024-01-29,BEV009,STR016,216,208,170,254,False
2024-01-29,BEV009,STR017,347,172,120,399,False
2024-01-29,BEV009,STR018,240,122,142,220,False
2024-01-29,BEV009,STR019,318,193,192,319,False
2024-01-29,BEV009,STR020,151,267,159,259,False
2024-01-29,BEV009,STR021,424,146,162,408,False
2024-01-29,BEV009,STR022,440,180,176,444,False
2024-01-29,BEV009,STR023,429,54,54,429,False
2024-01-29,BEV009,STR024,212,145,190,167,False
2024-01-29,BEV009,STR025,198,94,69,223,False
2024-01-29,BEV010,STR001,261,60,105,216,False
2024-01-29,BEV010,STR002,466,194,85,575,False
2024-01-29,BEV010,STR003,425,95,126,394,False
2024-01-29,BEV010,STR004,327,284,159,452,False
2024-01-29,BEV010,STR005,355,231,125,461,False
2024-01-29,BEV010,STR006,349,111,119,341,False
2024-01-29,BEV010,STR007,267,234,99,402,False
2024-01-29,BEV010,STR008,185,223,48,360,False
2024-01-29,BEV010,STR009,202,227,106,323,False
2024-01-29,BEV010,STR010,223,97,56,264,False
2024-01-29,BEV010,STR011,497,202,168,531,False
2024-01-29,BEV010,STR012,178,297,225,250,False
2024-01-29,BEV010,STR013,374,254,88,540,False
2024-01-29,BEV010,STR014,411,132,141,402,False
2024-01-29,BEV010,STR015,435,269,201,503,False
2024-01-29,BEV010,STR016,194,236,79,351,False
2024-01-29,BEV010,STR017,160,184,87,257,False
2024-01-29,BEV010,STR018,472,163,54,581,False
2024-01-29,BEV010,STR019,203,243,117,329,False
2024-01-29,BEV010,STR020,388,120,84,424,False
2024-01-29,BEV010,STR021,386,268,117,537,False
2024-01-29,BEV010,STR022,348,128,56,420,False
2024-01-29,BEV010,STR023,399,211,141,469,False
2024-01-29,BEV010,STR024,228,170,107,291,False
2024-01-29,BEV010,STR025,364,223,45,542,False
2024-01-29,BEV011,STR001,350,150,145,355,False
2024-01-29,BEV011,STR002,420,234,59,595,False
2024-01-29,BEV011,STR003,433,160,123,470,False
2024-01-29,BEV011,STR004,293,228,131,390,False
2024-01-29,BEV011,STR005,471,264,70,665,False
2024-01-29,BEV011,STR006,291,286,99,478,False
2024-01-29,BEV011,STR007,454,196,77,573,False
2024-01-29,BEV011,STR008,177,130,111,196,False
2024-01-29,BEV011,STR009,363,129,308,184,False
2024-01-29,BEV011,STR010,189,179,75,293,False
2024-01-29,BEV011,STR011,372,185,101,456,False
2024-01-29,BEV011,STR012,291,227,170,348,False
2024-01-29,BEV011,STR013,366,257,54,569,False
2024-01-29,BEV011,STR014,398,241,213,426,False
2024-01-29,BEV011,STR015,359,164,53,470,False
2024-01-29,BEV011,STR016,391,129,140,380,False
2024-01-29,BEV011,STR017,336,235,84,487,False
2024-01-29,BEV011,STR018,462,113,104,471,False
2024-01-29,BEV011,STR019,259,241,232,268,False
2024-01-29,BEV011,STR020,441,249,101,589,False
2024-01-29,BEV011,STR021,499,227,116,610,False
2024-01-29,BEV011,STR022,161,115,163,113,False
2024-01-29,BEV011,STR023,464,173,268,369,False
2024-01-29,BEV011,STR024,300,57,126,231,False
2024-01-29,BEV011,STR025,235,220,59,396,False
2024-01-29,BEV012,STR001,272,295,51,516,False
2024-01-29,BEV012,STR002,431,70,120,381,False
2024-01-29,BEV012,STR003,155,276,111,320,False
2024-01-29,BEV012,STR004,451,226,72,605,False
2024-01-29,BEV012,STR005,285,191,52,424,False
2024-01-29,BEV012,STR006,492,214,115,591,False
2024-01-29,BEV012,STR007,215,210,195,230,False
2024-01-29,BEV012,STR008,224,193,72,345,False
2024-01-29,BEV012,STR009,436,107,104,439,False
2024-01-29,BEV012,STR010,292,99,323,68,False
2024-01-29,BEV012,STR011,211,115,136,190,False
2024-01-29,BEV012,STR012,324,126,70,380,False
2024-01-29,BEV012,STR013,385,200,49,536,False
2024-01-29,BEV012,STR014,364,284,64,584,False
2024-01-29,BEV012,STR015,415,204,172,447,False
2024-01-29,BEV012,STR016,178,241,136,283,False
2024-01-29,BEV012,STR017,153,222,138,237,False
2024-01-29,BEV012,STR018,424,70,129,365,False
2024-01-29,BEV012,STR019,499,225,155,569,False
2024-01-29,BEV012,STR020,347,84,185,246,False
2024-01-29,BEV012,STR021,237,207,44,400,False
2024-01-29,BEV012,STR022,482,166,169,479,False
2024-01-29,BEV012,STR023,349,297,136,510,False
2024-01-29,BEV012,STR024,299,128,222,205,False
2024-01-29,BEV012,STR025,487,97,67,517,False
2024-01-29,BEV013,STR001,231,174,46,359,False
2024-01-29,BEV013,STR002,471,260,106,625,False
2024-01-29,BEV013,STR003,342,160,58,444,False
2024-01-29,BEV013,STR004,403,144,73,474,False
2024-01-29,BEV013,STR005,212,234,80,366,False
2024-01-29,BEV013,STR006,276,51,131,196,False
2024-01-29,BEV013,STR007,449,201,122,528,False
2024-01-29,BEV013,STR008,480,95,338,237,False
2024-01-29,BEV013,STR009,222,93,78,237,False
2024-01-29,BEV013,STR010,351,97,351,97,False
2024-01-29,BEV013,STR011,204,138,117,225,False
2024-01-29,BEV013,STR012,303,285,207,381,False
2024-01-29,BEV013,STR013,380,278,74,584,False
2024-01-29,BEV013,STR014,327,239,165,401,False
2024-01-29,BEV013,STR015,218,214,148,284,False
2024-01-29,BEV013,STR016,456,236,140,552,False
2024-01-29,BEV013,STR017,206,114,331,0,True
2024-01-29,BEV013,STR018,418,135,130,423,False
2024-01-29,BEV013,STR019,178,172,131,219,False
2024-01-29,BEV013,STR020,250,133,85,298,False
2024-01-29,BEV013,STR021,191,136,66,261,False
2024-01-29,BEV013,STR022,392,270,142,520,False
2024-01-29,BEV013,STR023,211,134,176,169,False
2024-01-29,BEV013,STR024,385,206,37,554,False
2024-01-29,BEV013,STR025,248,292,156,384,False
2024-01-29,BEV014,STR001,486,61,121,426,False
2024-01-29,BEV014,STR002,444,169,116,497,False
2024-01-29,BEV014,STR003,435,140,156,419,False
2024-01-29,BEV014,STR004,187,280,156,311,False
2024-01-29,BEV014,STR005,487,61,106,442,False
2024-01-29,BEV014,STR006,167,206,62,311,False
2024-01-29,BEV014,STR007,488,256,74,670,False
2024-01-29,BEV014,STR008,415,84,119,380,False
2024-01-29,BEV014,STR009,295,145,178,262,False
2024-01-29,BEV014,STR010,324,284,124,484,False
2024-01-29,BEV014,STR011,233,216,124,325,False
2024-01-29,BEV014,STR012,319,85,67,337,False
2024-01-29,BEV014,STR013,405,94,84,415,False
2024-01-29,BEV014,STR014,407,90,107,390,False
2024-01-29,BEV014,STR015,221,57,138,140,False
2024-01-29,BEV014,STR016,294,81,49,326,False
2024-01-29,BEV014,STR017,238,190,98,330,False
2024-01-29,BEV014,STR018,382,172,54,500,False
2024-01-29,BEV014,STR019,435,82,51,466,False
2024-01-29,BEV014,STR020,184,144,128,200,False
2024-01-29,BEV014,STR021,216,101,156,161,False
2024-01-29,BEV014,STR022,196,279,124,351,False
2024-01-29,BEV014,STR023,278,166,234,210,False
2024-01-29,BEV014,STR024,200,120,103,217,False
2024-01-29,BEV014,STR025,159,112,92,179,False
2024-01-29,BEV015,STR001,228,130,136,222,False
2024-01-29,BEV015,STR002,436,179,249,366,False
2024-01-29,BEV015,STR003,400,98,47,451,False
2024-01-29,BEV015,STR004,332,263,248,347,False
2024-01-29,BEV015,STR005,414,245,81,578,False
2024-01-29,BEV015,STR006,284,195,126,353,False
2024-01-29,BEV015,STR007,247,262,134,375,False
2024-01-29,BEV015,STR008,173,203,141,235,False
2024-01-29,BEV015,STR009,356,172,49,479,False
2024-01-29,BEV015,STR010,291,263,52,502,False
2024-01-29,BEV015,STR011,333,267,85,515,False
2024-01-29,BEV015,STR012,320,261,116,465,False
2024-01-29,BEV015,STR013,298,298,175,421,False
2024-01-29,BEV015,STR014,413,160,134,439,False
2024-01-29,BEV015,STR015,334,55,228,161,False
2024-01-29,BEV015,STR016,454,241,207,488,False
2024-01-29,BEV015,STR017,384,51,147,288,False
2024-01-29,BEV015,STR018,486,184,108,562,False
2024-01-29,BEV015,STR019,225,164,88,301,False
2024-01-29,BEV015,STR020,368,200,75,493,False
2024-01-29,BEV015,STR021,361,262,59,564,False
2024-01-29,BEV015,STR022,217,246,87,376,False
2024-01-29,BEV015,STR023,162,109,199,72,False
2024-01-29,BEV015,STR024,411,191,95,507,False
2024-01-29,BEV015,STR025,209,186,213,182,False
2024-02-05,BEV001,STR001,154,193,66,281,False
2024-02-05,BEV001,STR002,236,276,150,362,False
2024-02-05,BEV001,STR003,487,179,160,506,False
2024-02-05,BEV001,STR004,341,186,91,436,False
2024-02-05,BEV001,STR005,280,245,258,267,False
2024-02-05,BEV001,STR006,354,261,84,531,False
2024-02-05,BEV001,STR007,312,103,179,236,False
2024-02-05,BEV001,STR008,281,257,239,299,False
2024-02-05,BEV001,STR009,488,115,50,553,False
2024-02-05,BEV001,STR010,191,146,134,203,False
2024-02-05,BEV001,STR011,385,231,175,441,False
2024-02-05,BEV001,STR012,438,80,237,281,False
2024-02-05,BEV001,STR013,403,177,133,447,False
2024-02-05,BEV001,STR014,311,299,105,505,False
2024-02-05,BEV001,STR015,413,185,137,461,False
2024-02-05,BEV001,STR016,464,198,110,552,False
2024-02-05,BEV001,STR017,263,154,124,293,False
2024-02-05,BEV001,STR018,343,227,47,523,False
2024-02-05,BEV001,STR019,444,191,79,556,False
2024-02-05,BEV001,STR020,354,76,198,232,False
2024-02-05,BEV001,STR021,309,242,116,435,False
2024-02-05,BEV001,STR022,350,108,151,307,False
2024-02-05,BEV001,STR023,195,67,289,0,True
2024-02-05,BEV001,STR024,164,221,126,259,False
2024-02-05,BEV001,STR025,479,189,60,608,False
2024-02-05,BEV002,STR001,232,200,218,214,False
2024-02-05,BEV002,STR002,483,238,159,562,False
2024-02-05,BEV002,STR003,399,62,100,361,False
2024-02-05,BEV002,STR004,411,285,49,647,False
2024-02-05,BEV002,STR005,428,207,103,532,False
2024-02-05,BEV002,STR006,328,120,199,249,False
2024-02-05,BEV002,STR007,369,149,57,461,False
2024-02-05,BEV002,STR008,490,224,77,637,False
2024-02-05,BEV002,STR009,469,230,341,358,False
2024-02-05,BEV002,STR010,492,247,165,574,False
2024-02-05,BEV002,STR011,464,142,134,472,False
2024-02-05,BEV002,STR012,223,202,71,354,False
2024-02-05,BEV002,STR013,234,170,349,55,False
2024-02-05,BEV002,STR014,474,109,150,433,False
2024-02-05,BEV002,STR015,429,254,140,543,False
2024-02-05,BEV002,STR016,320,293,201,412,False
2024-02-05,BEV002,STR017,426,109,156,379,False
2024-02-05,BEV002,STR018,473,217,118,572,False
2024-02-05,BEV002,STR019,434,158,82,510,False
2024-02-05,BEV002,STR020,264,68,222,110,False
2024-02-05,BEV002,STR021,483,141,91,533,False
2024-02-05,BEV002,STR022,467,275,129,613,False
2024-02-05,BEV002,STR023,454,102,79,477,False
2024-02-05,BEV002,STR024,281,180,110,351,False
2024-02-05,BEV002,STR025,418,140,161,397,False
2024-02-05,BEV003,STR001,463,70,119,414,False
2024-02-05,BEV003,STR002,182,139,89,232,False
2024-02-05,BEV003,STR003,337,123,116,344,False
2024-02-05,BEV003,STR004,192,148,41,299,False
2024-02-05,BEV003,STR005,350,233,133,450,False
2024-02-05,BEV003,STR006,460,193,128,525,False
2024-02-05,BEV003,STR007,426,170,60,536,False
2024-02-05,BEV003,STR008,279,121,113,287,False
2024-02-05,BEV003,STR009,467,113,60,520,False
2024-02-05,BEV003,STR010,473,277,121,629,False
2024-02-05,BEV003,STR011,213,178,122,269,False
2024-02-05,BEV003,STR012,345,167,95,417,False
2024-02-05,BEV003,STR013,249,229,237,241,False
2024-02-05,BEV003,STR014,176,253,159,270,False
2024-02-05,BEV003,STR015,272,193,126,339,False
2024-02-05,BEV003,STR016,199,290,93,396,False
2024-02-05,BEV003,STR017,277,187,140,324,False
2024-02-05,BEV003,STR018,375,196,61,510,False
2024-02-05,BEV003,STR019,480,110,169,421,False
2024-02-05,BEV003,STR020,182,59,55,186,False
2024-02-05,BEV003,STR021,245,285,233,297,False
2024-02-05,BEV003,STR022,308,167,162,313,False
2024-02-05,BEV003,STR023,257,156,218,195,False
2024-02-05,BEV003,STR024,257,78,66,269,False
2024-02-05,BEV003,STR025,393,158,92,459,False
2024-02-05,BEV004,STR001,326,167,132,361,False
2024-02-05,BEV004,STR002,212,198,113,297,False
2024-02-05,BEV004,STR003,429,80,119,390,False
2024-02-05,BEV004,STR004,193,242,169,266,False
2024-02-05,BEV004,STR005,274,159,45,388,False
2024-02-05,BEV004,STR006,173,261,82,352,False
2024-02-05,BEV004,STR007,309,103,131,281,False
2024-02-05,BEV004,STR008,444,300,80,664,False
2024-02-05,BEV004,STR009,158,196,171,183,False
2024-02-05,BEV004,STR010,363,164,82,445,False
2024-02-05,BEV004,STR011,379,78,97,360,False
2024-02-05,BEV004,STR012,269,118,83,304,False
2024-02-05,BEV004,STR013,463,197,112,548,False
2024-02-05,BEV004,STR014,399,253,110,542,False
2024-02-05,BEV004,STR015,241,82,45,278,False
2024-02-05,BEV004,STR016,196,222,64,354,False
2024-02-05,BEV004,STR017,343,136,149,330,False
2024-02-05,BEV004,STR018,209,190,82,317,False
2024-02-05,BEV004,STR019,467,277,139,605,False
2024-02-05,BEV004,STR020,300,260,113,447,False
2024-02-05,BEV004,STR021,361,169,113,417,False
2024-02-05,BEV004,STR022,262,266,175,353,False
2024-02-05,BEV004,STR023,197,189,144,242,False
2024-02-05,BEV004,STR024,400,121,174,347,False
2024-02-05,BEV004,STR025,155,251,82,324,False
2024-02-05,BEV005,STR001,236,110,148,198,False
2024-02-05,BEV005,STR002,349,73,240,182,False
2024-02-05,BEV005,STR003,232,290,46,476,False
2024-02-05,BEV005,STR004,435,180,49,566,False
2024-02-05,BEV005,STR005,182,233,45,370,False
2024-02-05,BEV005,STR006,282,207,95,394,False
2024-02-05,BEV005,STR007,474,72,113,433,False
2024-02-05,BEV005,STR008,296,149,112,333,False
2024-02-05,BEV005,STR009,475,113,111,477,False
2024-02-05,BEV005,STR010,489,220,92,617,False
2024-02-05,BEV005,STR011,194,54,76,172,False
2024-02-05,BEV005,STR012,284,93,78,299,False
2024-02-05,BEV005,STR013,331,215,159,387,False
2024-02-05,BEV005,STR014,483,245,122,606,False
2024-02-05,BEV005,STR015,204,131,58,277,False
2024-02-05,BEV005,STR016,179,246,106,319,False
2024-02-05,BEV005,STR017,465,135,98,502,False
2024-02-05,BEV005,STR018,374,240,101,513,False
2024-02-05,BEV005,STR019,197,271,167,301,False
2024-02-05,BEV005,STR020,286,205,187,304,False
2024-02-05,BEV005,STR021,225,237,57,405,False
2024-02-05,BEV005,STR022,277,180,127,330,False
2024-02-05,BEV005,STR023,247,144,171,220,False
2024-02-05,BEV005,STR024,390,236,228,398,False
2024-02-05,BEV005,STR025,396,135,117,414,False
2024-02-05,BEV006,STR001,255,292,174,373,False
2024-02-05,BEV006,STR002,258,71,94,235,False
2024-02-05,BEV006,STR003,410,283,44,649,False
2024-02-05,BEV006,STR004,201,163,72,292,False
2024-02-05,BEV006,STR005,434,206,81,559,False
2024-02-05,BEV006,STR006,499,51,97,453,False
2024-02-05,BEV006,STR007,180,149,63,266,False
2024-02-05,BEV006,STR008,270,152,144,278,False
2024-02-05,BEV006,STR009,185,165,151,199,False
2024-02-05,BEV006,STR010,162,110,88,184,False
2024-02-05,BEV006,STR011,153,212,134,231,False
2024-02-05,BEV006,STR012,318,156,66,408,False
2024-02-05,BEV006,STR013,328,267,130,465,False
2024-02-05,BEV006,STR014,365,278,150,493,False
2024-02-05,BEV006,STR015,370,293,124,539,False
2024-02-05,BEV006,STR016,228,127,78,277,False
2024-02-05,BEV006,STR017,209,139,124,224,False
2024-02-05,BEV006,STR018,414,141,118,437,False
2024-02-05,BEV006,STR019,164,162,109,217,False
2024-02-05,BEV006,STR020,341,274,69,546,False
2024-02-05,BEV006,STR021,293,148,96,345,False
2024-02-05,BEV006,STR022,291,83,177,197,False
2024-02-05,BEV006,STR023,250,267,166,351,False
2024-02-05,BEV006,STR024,473,65,131,407,False
2024-02-05,BEV006,STR025,417,276,72,621,False
2024-02-05,BEV007,STR001,325,169,155,339,False
2024-02-05,BEV007,STR002,447,192,117,522,False
2024-02-05,BEV007,STR003,309,287,101,495,False
2024-02-05,BEV007,STR004,455,285,153,587,False
2024-02-05,BEV007,STR005,167,129,58,238,False
2024-02-05,BEV007,STR006,216,251,171,296,False
2024-02-05,BEV007,STR007,270,150,115,305,False
2024-02-05,BEV007,STR008,287,101,153,235,False
2024-02-05,BEV007,STR009,150,263,154,259,False
2024-02-05,BEV007,STR010,404,275,86,593,False
2024-02-05,BEV007,STR011,323,225,36,512,False
2024-02-05,BEV007,STR012,266,258,167,357,False
2024-02-05,BEV007,STR013,487,118,121,484,False
2024-02-05,BEV007,STR014,299,281,130,450,False
2024-02-05,BEV007,STR015,204,217,165,256,False
2024-02-05,BEV007,STR016,193,289,100,382,False
2024-02-05,BEV007,STR017,445,138,115,468,False
2024-02-05,BEV007,STR018,475,294,221,548,False
2024-02-05,BEV007,STR019,351,171,150,372,False
2024-02-05,BEV007,STR020,477,64,111,430,False
2024-02-05,BEV007,STR021,420,165,104,481,False
2024-02-05,BEV007,STR022,183,218,118,283,False
2024-02-05,BEV007,STR023,467,74,154,387,False
2024-02-05,BEV007,STR024,231,241,153,319,False
2024-02-05,BEV007,STR025,326,271,65,532,False
2024-02-05,BEV008,STR001,204,82,329,0,True
2024-02-05,BEV008,STR002,369,141,102,408,False
2024-02-05,BEV008,STR003,341,152,118,375,False
2024-02-05,BEV008,STR004,431,230,43,618,False
2024-02-05,BEV008,STR005,353,256,127,482,False
2024-02-05,BEV008,STR006,202,237,36,403,False
2024-02-05,BEV008,STR007,427,300,84,643,False
